qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NZ_CABKPS010000062.1,GHAOALEP_01861,99.498,2790,14,0,3587,6376,1,2790,0,5075
NZ_CABKPS010000062.1,KPKKCFHK_00282,99.462,2790,15,0,3587,6376,1,2790,0,5070
NZ_CABKPS010000062.1,BEEEGDCJ_00414,99.462,2790,15,0,3587,6376,1,2790,0,5070
NZ_CABKPS010000062.1,DHJLCIIK_01490,99.462,2790,15,0,3587,6376,1,2790,0,5070
NZ_CABKPS010000062.1,IKMNGNGG_01854,99.427,2790,16,0,3587,6376,1,2790,0,5064
NZ_CABKPS010000062.1,LFHIDBCF_00255,99.427,2790,16,0,3587,6376,1,2790,0,5064
NZ_CABKPS010000062.1,NIGBLFPI_01259,99.427,2790,16,0,3587,6376,1,2790,0,5064
NZ_CABKPS010000062.1,LOJIJHPN_01245,99.427,2790,16,0,3587,6376,1,2790,0,5064
NZ_CABKPS010000062.1,NDKCCPAP_01026,99.427,2790,16,0,3587,6376,1,2790,0,5064
NZ_CABKPS010000062.1,CKHHDJEL_01109,99.391,2790,17,0,3587,6376,1,2790,0,5059
NZ_CABKPS010000062.1,JCCAMFMA_00066,99.391,2790,17,0,3587,6376,1,2790,0,5059
NZ_CABKPS010000062.1,HHBDKBHD_01652,99.391,2790,17,0,3587,6376,1,2790,0,5059
NZ_CABKPS010000062.1,ICNPGPBB_01285,99.391,2790,17,0,3587,6376,1,2790,0,5059
NZ_CABKPS010000062.1,IJIEPJOP_01515,99.391,2790,17,0,3587,6376,1,2790,0,5059
NZ_CABKPS010000062.1,EDFIBCCC_01665,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,KJCBJADL_00193,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,FCGOFEOA_01747,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,GBGHJCFN_00306,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,CAMKJECK_00490,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,DLJMAJPE_00001,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,MLFAECIC_01441,99.355,2790,18,0,3587,6376,1,2790,0,5053
NZ_CABKPS010000062.1,BLFAKNDE_01656,99.319,2790,19,0,3587,6376,1,2790,0,5048
NZ_CABKPS010000062.1,PCIENLDN_01930,99.319,2790,19,0,3587,6376,1,2790,0,5048
NZ_CABKPS010000062.1,FCGJBJFJ_01506,99.319,2790,19,0,3587,6376,1,2790,0,5048
NZ_CABKPS010000062.1,KJNCLKCJ_00315,99.319,2790,19,0,3587,6376,1,2790,0,5048
NZ_CABKPS010000062.1,GBPPEOGD_00973,99.283,2790,20,0,3587,6376,1,2790,0,5042
NZ_CABKPS010000062.1,LHFPLAOB_01563,99.283,2790,20,0,3587,6376,1,2790,0,5042
NZ_CABKPS010000062.1,DFBCAOKP_01098,99.283,2790,20,0,3587,6376,1,2790,0,5042
NZ_CABKPS010000062.1,HMLIKOAK_00769,99.283,2790,20,0,3587,6376,1,2790,0,5042
NZ_CABKPS010000062.1,OEHKKOLO_01879,99.283,2790,20,0,3587,6376,1,2790,0,5042
NZ_CABKPS010000062.1,IPOIOHBE_00948,99.283,2790,20,0,3587,6376,1,2790,0,5042
NZ_CABKPS010000062.1,CNAIGNGD_02229,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,FBNMNGDD_00426,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,LBNEIFBD_01187,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,JHNLEEON_00157,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,PIKEBAPG_01628,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,JKMCDJKN_01210,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,NDGGBGJL_01757,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,BKJNNFOL_00943,99.247,2790,21,0,3587,6376,1,2790,0,5036
NZ_CABKPS010000062.1,ACFKHCFG_01990,99.211,2790,22,0,3587,6376,1,2790,0,5031
NZ_CABKPS010000062.1,EIKMKCCO_01796,99.211,2790,22,0,3587,6376,1,2790,0,5031
NZ_CABKPS010000062.1,NAMOHJFH_00915,99.211,2790,22,0,3587,6376,1,2790,0,5031
NZ_CABKPS010000062.1,GPLOKLOF_01466,99.211,2790,22,0,3587,6376,1,2790,0,5031
NZ_CABKPS010000062.1,GDKMOBFO_00712,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,PKIOBJML_00216,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,CDDDAKOH_00862,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,IEFBGPOG_01063,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,AGLHMDKD_00267,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,BLFCMGDP_00009,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,NGONBCJP_00981,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,PBJMEHJO_01456,99.176,2790,23,0,3587,6376,1,2790,0,5025
NZ_CABKPS010000062.1,MGKMCJDE_01865,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,LOAHODLC_01750,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,GPGJLEPI_01976,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,MENKCHFA_00599,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,LDBAILDD_00583,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,AAKHGPOL_01360,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,PPBHGPHM_01499,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,MJGCHCAG_01672,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,EFMAEOHE_01474,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,IGDBDAAP_00901,99.14,2790,24,0,3587,6376,1,2790,0,5020
NZ_CABKPS010000062.1,HKJDEIIE_01760,99.104,2790,25,0,3587,6376,1,2790,0,5014
NZ_CABKPS010000062.1,ELBNIJGI_01942,99.104,2790,25,0,3587,6376,1,2790,0,5014
NZ_CABKPS010000062.1,FKDJCGJH_01547,99.104,2790,25,0,3587,6376,1,2790,0,5014
NZ_CABKPS010000062.1,OLDGBKDE_00705,99.104,2790,25,0,3587,6376,1,2790,0,5014
NZ_CABKPS010000062.1,CNENGHLA_01639,99.104,2790,25,0,3587,6376,1,2790,0,5014
NZ_CABKPS010000062.1,DPMFHDHO_00154,99.104,2790,25,0,3587,6376,1,2790,0,5014
NZ_CABKPS010000062.1,OGCEAMGH_01411,99.068,2790,26,0,3587,6376,1,2790,0,5009
NZ_CABKPS010000062.1,HHECIPAO_00843,99.068,2790,26,0,3587,6376,1,2790,0,5009
NZ_CABKPS010000062.1,GDNGFAND_01880,99.032,2790,27,0,3587,6376,1,2790,0,5003
NZ_CABKPS010000062.1,HHFBGOOI_00584,99.032,2790,27,0,3587,6376,1,2790,0,5003
NZ_CABKPS010000062.1,LBJBJPCC_00136,99.032,2790,27,0,3587,6376,1,2790,0,5003
NZ_CABKPS010000062.1,IELEDNAH_00678,98.961,2790,29,0,3587,6376,1,2790,0,4992
NZ_CABKPS010000062.1,KGNNDHGO_01904,98.925,2790,30,0,3587,6376,1,2790,0,4987
NZ_CABKPS010000062.1,EIINPMOO_00694,98.853,2790,32,0,3587,6376,1,2790,0,4975
NZ_CABKPS010000062.1,GPFHANEP_00103,98.602,2790,39,0,3587,6376,1,2790,0,4937
NZ_CABKPS010000062.1,GAEDPBNH_00811,98.204,2784,50,0,3587,6370,1,2784,0,4865
NZ_CABKPS010000062.1,JIELBCPK_00472,98.06,2784,54,0,3587,6370,1,2784,0,4843
NZ_CABKPS010000062.1,FMLDINAP_01287,97.921,2790,58,0,3587,6376,1,2790,0,4831
NZ_CABKPS010000061.1,CNFNFEIB_01364,100,2001,0,0,11467,13467,1,2001,0,3696
NZ_CABKPS010000061.1,IFIBFMPA_00214,99.8,2001,4,0,11467,13467,1,2001,0,3674
NZ_CABKPS010000061.1,BLFCMGDP_00444,99.8,2001,4,0,11467,13467,1,2001,0,3674
NZ_CABKPS010000061.1,ELBNIJGI_01543,99.75,2001,5,0,11467,13467,1,2001,0,3668
NZ_CABKPS010000061.1,MLFAECIC_01525,99.75,2001,5,0,11467,13467,1,2001,0,3668
NZ_CABKPS010000061.1,IMEPEALG_01845,99.7,2001,6,0,11467,13467,1,2001,0,3663
NZ_CABKPS010000061.1,EDFIBCCC_01260,99.7,2001,6,0,11467,13467,1,2001,0,3663
NZ_CABKPS010000061.1,PKIOBJML_00272,99.7,2001,6,0,11467,13467,1,2001,0,3663
NZ_CABKPS010000061.1,BJGNNANO_01837,99.7,2001,6,0,11467,13467,1,2001,0,3663
NZ_CABKPS010000061.1,FCGJBJFJ_00544,99.7,2001,6,0,11467,13467,1,2001,0,3663
NZ_CABKPS010000061.1,HKJDEIIE_01577,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,LHFPLAOB_00892,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,KPKKCFHK_00433,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,EIKMKCCO_01174,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,IFILFHFJ_00835,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,AKGBNMLD_00979,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,NIGBLFPI_00537,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,DPMFHDHO_00315,99.65,2001,7,0,11467,13467,1,2001,0,3657
NZ_CABKPS010000061.1,CKHHDJEL_00002,99.6,2001,8,0,11467,13467,1,2001,0,3651
NZ_CABKPS010000061.1,MNKDLJNK_01459,99.6,2001,8,0,11467,13467,1,2001,0,3651
NZ_CABKPS010000061.1,HMLIKOAK_00559,99.6,2001,8,0,11467,13467,1,2001,0,3651
NZ_CABKPS010000061.1,BKJNNFOL_00601,99.6,2001,8,0,11467,13467,1,2001,0,3651
NZ_CABKPS010000061.1,JEAMNNHJ_01167,99.55,2001,9,0,11467,13467,1,2001,0,3646
NZ_CABKPS010000061.1,JHNLEEON_01314,99.55,2001,9,0,11467,13467,1,2001,0,3646
NZ_CABKPS010000061.1,FCCKCNNC_00529,99.55,2001,9,0,11467,13467,1,2001,0,3646
NZ_CABKPS010000061.1,DLONBNCL_01564,99.55,2001,9,0,11467,13467,1,2001,0,3646
NZ_CABKPS010000061.1,CFBPKCML_01391,99.55,2001,9,0,11467,13467,1,2001,0,3646
NZ_CABKPS010000061.1,FNFNFFKA_00968,99.55,2001,9,0,11467,13467,1,2001,0,3646
NZ_CABKPS010000061.1,IKMNGNGG_01228,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,GDKMOBFO_01996,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,LBJBJPCC_01094,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,CAMKJECK_01623,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,CNJELECN_00391,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,HIAECGHN_00780,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,CPNNEICC_01139,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,EIINPMOO_01645,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,NDKCCPAP_00134,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,IJIEPJOP_00660,99.5,2001,10,0,11467,13467,1,2001,0,3640
NZ_CABKPS010000061.1,KGNNDHGO_00807,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,LDBAILDD_00695,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,KJCBJADL_00144,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,IELEDNAH_01213,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,AGLHMDKD_01492,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,NGONBCJP_00618,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,KJNCLKCJ_00592,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,BCBOCKCO_01475,99.45,2001,11,0,11467,13467,1,2001,0,3635
NZ_CABKPS010000061.1,MGKMCJDE_01963,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,LIEEOHEH_01919,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,CNAIGNGD_02100,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,GPGJLEPI_01903,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,PCIENLDN_01871,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,FBNMNGDD_00765,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,DKPBEOGK_00370,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,IEFBGPOG_01029,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,KMCHOOKA_00129,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,FDMBMIOF_01424,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,IGDBDAAP_01659,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,AOMBOKNJ_01666,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,LNLKJLCN_00637,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,EDKNFEAI_00720,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,OEHKKOLO_01599,99.4,2001,12,0,11467,13467,1,2001,0,3629
NZ_CABKPS010000061.1,KLKGMOCN_00880,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,HHFBGOOI_01855,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,NCDGPBJB_00723,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,AAKHGPOL_01587,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,ELLLMHDP_00315,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,IDKMMFNF_00595,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,FBCHBNCF_00952,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,HOPBCFID_00685,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,AEELPMPI_01364,99.35,2001,13,0,11467,13467,1,2001,0,3624
NZ_CABKPS010000061.1,PHCPEEKD_01509,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,MOMCOGGP_00971,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,PHBIKDNO_00872,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,JAHJECHG_00641,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,HBOPKCLA_01423,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,JIIKAJNN_01781,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,MJGCHCAG_00313,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,ICNPGPBB_00608,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,GPFHANEP_01200,99.3,2001,14,0,11467,13467,1,2001,0,3618
NZ_CABKPS010000061.1,EKMAPMCI_01787,99.25,2001,15,0,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,CNDPHPMH_01162,99.25,2001,15,0,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,CDDDAKOH_01306,99.251,2002,13,2,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,LOJIJHPN_01054,99.25,2001,15,0,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,JBDCJDAI_01503,99.25,2001,15,0,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,NDGGBGJL_01849,99.25,2001,15,0,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,EHOAPHDI_00967,99.25,2001,15,0,11467,13467,1,2001,0,3613
NZ_CABKPS010000061.1,MENKCHFA_00194,99.2,2001,16,0,11467,13467,1,2001,0,3607
NZ_CABKPS010000061.1,KLKNKOKK_02030,99.2,2001,16,0,11467,13467,1,2001,0,3607
NZ_CABKPS010000061.1,BEEEGDCJ_00679,99.2,2001,16,0,11467,13467,1,2001,0,3607
NZ_CABKPS010000061.1,JONNIALK_00212,99.2,2001,16,0,11467,13467,1,2001,0,3607
NZ_CABKPS010000061.1,DLJMAJPE_00810,99.2,2001,16,0,11467,13467,1,2001,0,3607
NZ_CABKPS010000061.1,GGLHANJG_01592,99.15,2001,17,0,11467,13467,1,2001,0,3602
NZ_CABKPS010000061.1,FFOBAGKA_02128,99.15,2001,17,0,11467,13467,1,2001,0,3602
NZ_CABKPS010000061.1,JIKFLNHP_01698,99.15,2001,17,0,11467,13467,1,2001,0,3602
NZ_CABKPS010000061.1,MHBFMLBC_01026,99.1,2001,18,0,11467,13467,1,2001,0,3596
NZ_CABKPS010000061.1,FKDJCGJH_01870,99.1,2001,18,0,11467,13467,1,2001,0,3596
NZ_CABKPS010000061.1,NLNDMPIO_00222,99.1,2001,18,0,11467,13467,1,2001,0,3596
NZ_CABKPS010000061.1,HBEPKADD_00313,99.05,2001,19,0,11467,13467,1,2001,0,3591
NZ_CABKPS010000061.1,PFOPBLNE_01011,99.05,2001,19,0,11467,13467,1,2001,0,3591
NZ_CABKPS010000061.1,JNJPFMHH_01323,99.05,2001,19,0,11467,13467,1,2001,0,3591
NZ_CABKPS010000055.1,PCIENLDN_01543,99.764,848,2,0,1,848,848,1,0,1555
NZ_CABKPS010000055.1,MGKMCJDE_01805,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,ELBNIJGI_01795,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,GGLHANJG_00429,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,LHFPLAOB_00686,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,LBJBJPCC_01706,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,MOMCOGGP_01378,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,CFPKMEGN_00799,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,NGONBCJP_00731,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,ICNPGPBB_01720,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,OEHKKOLO_01489,99.646,848,3,0,1,848,848,1,0,1550
NZ_CABKPS010000055.1,CNAIGNGD_01239,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,NIHPEHPI_01165,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,GPGJLEPI_01786,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,GDKMOBFO_01150,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,PKIOBJML_01027,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,JMPJHDJI_01541,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,JBDCJDAI_00129,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,NDKCCPAP_00190,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,ACGCMIFI_01562,99.528,848,4,0,1,848,848,1,0,1544
NZ_CABKPS010000055.1,EKMAPMCI_00197,82.374,851,144,3,1,848,848,1,0,736
NZ_CABKPS010000055.1,CGGHHGPE_01563,82.394,852,142,5,1,848,848,1,0,736
NZ_CABKPS010000055.1,DCFIEJJH_00364,82.374,851,144,3,1,848,848,1,0,736
NZ_CABKPS010000055.1,HEPEIOMC_01936,82.394,852,142,5,1,848,848,1,0,736
NZ_CABKPS010000055.1,AHCDDLMG_00933,82.374,851,144,3,1,848,848,1,0,736
NZ_CABKPS010000055.1,AOKOLGEM_01183,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,FDNDBIAB_01429,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,LPPNKIHK_01075,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,HBEPKADD_00635,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,MHBFMLBC_02163,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,FEOMAJAB_00975,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,CLNCBDDI_00068,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,AGHFCPCB_01072,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,DJEBBIJA_01402,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,OAMAMMGM_00277,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,JGCPKIOK_01806,82.277,852,143,5,1,848,848,1,0,730
NZ_CABKPS010000055.1,OLFPHEOK_02087,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,OJNGEHOK_00074,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,EJGNDIDJ_00464,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,CHCLLDHC_01679,82.256,851,145,3,1,848,848,1,0,730
NZ_CABKPS010000055.1,EHEMMEGG_01902,82.139,851,146,3,1,848,848,1,0,725
NZ_CABKPS010000055.1,EBPLPABM_00806,82.139,851,146,3,1,848,848,1,0,725
NZ_CABKPS010000055.1,DHNJBMBM_01066,82.16,852,144,5,1,848,848,1,0,725
NZ_CABKPS010000055.1,DPGLHGEM_01124,82.139,851,146,3,1,848,848,1,0,725
NZ_CABKPS010000055.1,PFOPBLNE_01360,82.139,851,146,3,1,848,848,1,0,725
NZ_CABKPS010000055.1,KELEOEKK_00796,82.021,851,147,3,1,848,848,1,0,719
NZ_CABKPS010000055.1,OBIFKDGN_00380,82.021,851,147,3,1,848,848,1,0,719
NZ_CABKPS010000055.1,HGEGLIAE_01880,82.021,851,147,3,1,848,848,1,0,719
NZ_CABKPS010000055.1,BPLCMNEB_00861,81.904,851,148,3,1,848,848,1,0,713
NZ_CABKPS010000055.1,CMOLIIFF_01274,81.904,851,148,3,1,848,848,1,0,713
NZ_CABKPS010000055.1,PGMCDPOI_00476,81.925,852,146,5,1,848,848,1,0,713
NZ_CABKPS010000055.1,KGHIDMIL_00008,81.904,851,148,3,1,848,848,1,0,713
NZ_CABKPS010000055.1,LCACIGIH_02071,81.904,851,148,3,1,848,848,1,0,713
NZ_CABKPS010000055.1,CFOHNOJF_01851,81.904,851,148,3,1,848,848,1,0,713
NZ_CABKPS010000055.1,NLNDMPIO_00614,81.904,851,148,3,1,848,848,1,0,713
NZ_CABKPS010000055.1,HKJDEIIE_01125,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,JJHCJNPB_01993,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,KGNNDHGO_00080,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,NLGPBGIK_00778,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,FMMPFNMH_01704,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,FGBGFLFL_00439,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,BIKDCKDB_01450,81.786,851,149,3,1,848,848,1,0,708
NZ_CABKPS010000055.1,GGLHANJG_00583,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,CNAIGNGD_01861,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,CNFNFEIB_01869,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,JPBGCOLK_01324,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,FFOBAGKA_00555,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,KPKKCFHK_00762,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,KLKNKOKK_00931,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,GKMEOBAH_00132,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,MNKDLJNK_01605,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,DHJLCIIK_01315,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,CFPKMEGN_01474,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,CNENGHLA_00524,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,OEHKKOLO_00595,81.669,851,150,3,1,848,848,1,0,702
NZ_CABKPS010000055.1,KLKGMOCN_00514,81.551,851,151,3,1,848,848,1,0,697
NZ_CABKPS010000055.1,HHFBGOOI_00465,81.551,851,151,3,1,848,848,1,0,697
NZ_CABKPS010000055.1,GPGJLEPI_00109,81.551,851,151,3,1,848,848,1,0,697
NZ_CABKPS010000055.1,GDKMOBFO_00590,81.573,852,149,5,1,848,848,1,0,697
NZ_CABKPS010000055.1,PKIOBJML_01841,81.551,851,151,3,1,848,848,1,0,697
NZ_CABKPS010000055.1,PCIENLDN_00287,81.551,851,151,3,1,848,848,1,0,697
NZ_CABKPS010000055.1,EFALFPBD_00257,81.551,851,151,3,1,848,848,1,0,697
NZ_CABKPS010000055.1,LDBAILDD_00438,81.551,851,151,2,1,848,848,1,0,697
NZ_CABKPS010000055.1,AJEPGLMM_01077,81.434,851,152,3,1,848,848,1,0,691
NZ_CABKPS010000055.1,OEHNEABG_00277,81.434,851,152,3,1,848,848,1,0,691
NZ_CABKPS010000055.1,LDBAILDD_00313,100,366,0,0,1500,1865,1134,769,0,676
NZ_CABKPS010000055.1,AAKHGPOL_01933,100,366,0,0,1500,1865,1134,769,0,676
NZ_CABKPS010000055.1,HHFBGOOI_01434,99.727,366,1,0,1500,1865,1134,769,0,671
